Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
18.458002,,Cancel,177889639,,,-1000,,,
18.458059,,Cancel,177892635,,,-1000,,,
18.459394,,Cancel,177897735,,,-3000,,,
18.459472,,Cancel,177889795,,,-1000,,,
18.459599,,Insert,177900363,0,B,1000,147000,G,
18.459704,,Cancel,177900363,,,-1000,,,
18.459782,Contender,Cancel,136,,,-10,,,
18.459987,Contender,Insert,137,1,A,10,146900,G,
18.459996,,Insert,177900479,0,B,1000,147000,G,
18.464789,,Cancel,177900479,,,-1000,,,
18.464815,,Insert,177900759,0,B,1000,102700,G,
18.465106,,Insert,177900819,0,B,1000,147000,G,
18.474698,,Cancel,177897099,,,-8000,,,
18.474969,,Insert,177901259,0,A,1000,147300,G,
18.475353,,Cancel,177899699,,,-1000,,,
18.475379,,Cancel,177900819,,,-1000,,,
18.475411,,Insert,177901311,0,B,2000,147000,G,
18.48532,,Insert,177901483,0,A,8000,147200,G,
18.48535,,Insert,177901503,0,A,1000,147200,G,
18.485377,,Insert,177901511,0,A,400,147200,G,
18.485405,,Insert,177901523,0,A,1000,147200,G,
18.485431,,Cancel,177889047,,,-710,,,
18.485504,,Insert,177901535,0,A,1000,147500,G,
18.485759,,Cancel,177889643,,,-1000,,,
18.485913,,Cancel,177885807,,,-1000,,,
18.488981,,Insert,177901779,0,A,1000,147200,G,
18.489011,,Insert,177901791,0,A,8000,147100,G,
18.489035,,Cancel,177901259,,,-1000,,,
18.489042,,Cancel,177875295,,,-3000,,,
18.489044,,Insert,177901799,0,A,3000,147400,G,
18.489098,,Insert,177901827,0,A,400,147100,G,
18.489109,,Cancel,177892683,,,-1000,,,
18.489111,,Cancel,177890459,,,-2000,,,
18.489111,,Insert,177901835,0,A,2000,181700,G,
18.489126,,Cancel,177901311,,,-2000,,,
18.489126,,Cancel,177892691,,,-2000,,,
18.489145,,Cancel,177901511,,,-400,,,
18.489157,,Insert,177901843,0,B,700,146900,G,
18.489267,,Insert,177901895,0,B,2000,146000,G,
18.48937,,Insert,177901959,0,B,1000,146600,G,
18.489568,,Cancel,177899759,,,-2000,,,
18.489568,,Insert,177902059,0,B,2000,112900,G,
18.489592,,Insert,177902063,0,B,1000,146300,G,
18.489857,,Cancel,177894247,,,-1000,,,
18.497043,,Insert,177902555,0,A,1000,147700,G,
18.500076,,Cancel,7028184,,,-10000,,,
18.500076,,Cancel,7028185,,,-10000,,,
18.500076,,Insert,7028186,1,A,10000,147600,G,
18.500076,,Insert,7028187,1,B,10000,146400,G,
18.500603,,Cancel,177901791,,,-8000,,,
18.500633,,Insert,177902887,0,A,3000,147300,G,
18.500661,,Cancel,177901827,,,-400,,,
18.500688,,Insert,177902895,0,B,1000,146900,G,
18.500856,,Insert,177902903,0,A,1000,147100,G,
18.50086,,Insert,177902907,0,A,2000,148100,G,
18.500879,,Cancel,177902887,,,-3000,,,
18.50096,,Cancel,177902907,,,-2000,,,
18.501005,,Insert,177902915,0,B,1000,146900,G,
18.501027,,Cancel,177901779,,,-1000,,,
18.501064,,Insert,177902919,0,B,1000,146700,G,
18.501153,,Insert,177902927,0,A,1000,147200,G,
18.502412,,Cancel,177902919,,,-1000,,,
18.508243,,Cancel,177902915,,,-1000,,,
18.508306,,Insert,177903151,0,B,1000,145400,G,
18.508659,,Insert,177903167,0,B,8000,146900,G,
18.508802,,Insert,177903199,0,B,1000,146700,G,
18.508802,,Cancel,177902927,,,-1000,,,
18.508843,,Cancel,177901535,,,-1000,,,
18.508856,,Insert,177903211,0,B,1000,146900,G,
18.508906,,Insert,177903219,0,B,1000,146900,G,
18.510661,,Insert,177903447,0,A,1000,147200,G,
18.532426,,Insert,177904019,0,A,1000,148600,G,
18.557002,,Insert,177904599,0,A,400,147200,G,
18.557871,,Cancel,177903219,,,-1000,,,
18.557907,,Cancel,177903199,,,-1000,,,
18.566772,,Insert,177904767,0,A,8000,147100,G,
18.56682,,Cancel,177903211,,,-1000,,,
18.566832,,Cancel,177903167,,,-8000,,,
18.566841,,Cancel,177885147,,,-1000,,,
18.578771,,Cancel,177885355,,,-2000,,,
18.579519,,Insert,177905035,0,A,400,147100,G,
18.579532,,Cancel,177904599,,,-400,,,
18.582314,,Insert,177905047,0,B,1000,146900,G,
18.582731,,Cancel,177905035,,,-400,,,
18.585063,,Insert,177905155,0,B,2000,146700,G,
18.585084,,Cancel,177885011,,,-1000,,,
18.590295,,Cancel,177904767,,,-8000,,,
18.59032,,Insert,177905199,0,B,1000,117200,G,
18.590895,,Insert,177905227,0,B,1000,146900,G,
18.59094,,Cancel,177903447,,,-1000,,,
18.591043,,Insert,177905255,0,B,8000,146900,G,
18.591085,,Insert,177905271,0,B,1000,146700,G,
18.591335,,Insert,177905315,0,B,1000,146900,G,
18.591934,,Cancel,177901483,,,-8000,,,
18.591934,,Insert,177905371,0,B,8000,146900,G,
18.592098,,Cancel,177901503,,,-1000,,,
18.59215,,Cancel,177902063,,,-1000,,,
18.592174,,Insert,177905443,0,B,1000,147000,G,
18.592196,,Cancel,177905371,,,-8000,,,
18.592197,,Cancel,177905255,,,-8000,,,
18.592202,,Insert,177905451,0,B,700,147000,G,
18.592208,,Insert,177905455,0,B,3000,146800,G,
18.592263,,Cancel,177902059,,,-2000,,,
18.592263,,Insert,177905467,0,B,2000,113000,G,
18.592265,,Cancel,177901895,,,-2000,,,
18.592287,,Cancel,177901523,,,-1000,,,
18.592532,,Insert,177905503,0,B,1000,147000,G,
18.594927,,Cancel,177905227,,,-1000,,,
18.600271,,Cancel,177902903,,,-1000,,,
18.6003,,Insert,177905711,0,A,1000,147300,G,
18.600302,,Cancel,177905503,,,-1000,,,
18.600324,,Insert,177905715,0,A,400,147200,G,
18.60033,,Insert,177905719,0,A,2000,148100,G,
18.600334,,Insert,177905723,0,A,1000,147200,G,
18.622417,,Cancel,177903151,,,-1000,,,
18.664991,,Insert,177906787,0,B,1000,147000,G,
18.665203,,Cancel,177905723,,,-1000,,,
18.665298,,Insert,177906815,0,A,1000,147500,G,
18.665312,,Insert,177906819,0,A,1000,147200,G,
18.665578,,Cancel,177906787,,,-1000,,,
18.66562,,Insert,177906827,0,A,1000,147200,G,
18.665641,,Cancel,177905451,,,-700,,,
18.665652,,Insert,177906831,0,A,1000,147500,G,
18.665944,,Insert,177906839,0,B,2000,147000,G,
18.665946,,Cancel,177906831,,,-1000,,,
18.672409,,Insert,177906903,0,B,700,147000,G,
18.673195,,Insert,177906911,0,B,1000,147000,G,
18.724809,,Cancel,177906911,,,-1000,,,
18.724832,,Cancel,177905199,,,-1000,,,
18.724833,,Cancel,177877675,,,-1000,,,
18.772422,,Insert,177908067,0,B,1000,145500,G,
18.772446,,Insert,177908071,0,B,1000,117300,G,
18.772471,,Insert,177908075,0,A,1000,176900,G,
18.788364,,Cancel,177906827,,,-1000,,,
18.788987,,Insert,177908347,0,B,1000,146800,G,
18.789411,,Insert,177908375,0,B,1000,147000,G,
18.789694,,Cancel,177902555,,,-1000,,,
18.789731,,Insert,177908391,0,B,1000,147000,G,
18.78976,,Insert,177908399,0,A,1000,147300,G,
18.789795,,Cancel,177900003,,,-1000,,,
18.789898,,Cancel,177901835,,,-2000,,,
18.789898,,Insert,177908415,0,A,2000,181800,G,
18.790246,,Insert,177908427,0,A,1000,147300,G,
18.790436,,Insert,177908435,0,B,1000,146800,G,
18.790723,,Cancel,177908435,,,-1000,,,
18.792524,,Cancel,177908391,,,-1000,,,
18.796423,,Insert,177908603,0,B,8000,147000,G,
18.796468,,Cancel,177901799,,,-3000,,,
18.796493,,Cancel,177905715,,,-400,,,
18.796556,,Insert,177908639,0,A,400,147300,G,
18.796566,,Insert,177908643,0,B,1000,147000,G,
18.796737,,Cancel,177908427,,,-1000,,,
18.796928,,Cancel,177904019,,,-1000,,,
18.796999,,Insert,177908695,0,A,1000,147300,G,
18.797679,,Cancel,177908695,,,-1000,,,
18.807265,,Cancel,7028186,,,-10000,,,
18.807265,,Cancel,7028187,,,-10000,,,
18.807265,,Insert,7028188,1,A,10000,147700,G,
18.807265,,Insert,7028189,1,B,10000,146500,G,
18.810537,,Insert,177909419,0,A,1000,147300,G,
18.810948,,Cancel,177908643,,,-1000,,,
18.810966,,Cancel,177908375,,,-1000,,,
18.818679,,Cancel,177908603,,,-8000,,,
18.818768,,Insert,177909531,0,A,1000,148700,G,
18.819027,,Insert,177909595,0,A,1000,147200,G,
18.819044,,Insert,177909599,0,A,1000,147200,G,
18.819055,,Cancel,177909531,,,-1000,,,
18.819109,,Cancel,177906903,,,-700,,,
18.819144,,Insert,177909623,0,A,400,147200,G,
18.819155,,Insert,177909635,0,A,8000,147200,G,
18.819158,,Cancel,177908639,,,-400,,,
18.819263,,Insert,177909659,0,A,1000,147700,G,
18.823112,,Cancel,177906839,,,-2000,,,
18.823138,,Cancel,177905443,,,-1000,,,
18.823168,,Insert,177909819,0,B,1000,147000,G,
18.823168,,Insert,177909823,0,A,1000,147300,G,
18.823221,,Cancel,177909623,,,-400,,,
18.823462,,Cancel,177905271,,,-1000,,,
18.825919,,Insert,177909875,0,B,700,147000,G,
18.827517,,Cancel,177909875,,,-700,,,
18.827538,,Cancel,177909819,,,-1000,,,
18.827841,,Insert,177909915,0,B,2000,146000,G,
18.828508,,Insert,177909947,0,A,1000,147200,G,
18.828785,,Cancel,177908415,,,-2000,,,
18.828785,,Insert,177909959,0,A,2000,181700,G,
18.82896,,Insert,177909971,0,A,1000,147100,G,
18.828989,,Cancel,177905711,,,-1000,,,
18.828989,,Cancel,177909823,,,-1000,,,
18.828989,,Cancel,177908399,,,-1000,,,
18.828998,,Insert,177909979,0,A,3000,147400,G,
18.82905,,Insert,177909987,0,A,400,147100,G,
18.829057,,Cancel,177906815,,,-1000,,,
18.829065,,Cancel,177905719,,,-2000,,,
18.829141,,Cancel,177908347,,,-1000,,,
18.830326,,Cancel,177905047,,,-1000,,,
18.830327,,Cancel,177905155,,,-2000,,,
18.837132,,Cancel,177905315,,,-1000,,,
18.837494,,Cancel,177908067,,,-1000,,,
18.841224,,Insert,177910311,0,A,8000,147100,G,
18.85004,,Insert,177910547,0,B,1000,146900,G,
18.850088,,Insert,177910555,0,A,1000,148600,G,
18.854297,,Cancel,177909987,,,-400,,,
18.854325,,Cancel,177910311,,,-8000,,,
18.854352,,Insert,177910691,0,A,400,147200,G,
18.855072,,Insert,177910695,0,B,2000,146700,G,
18.858481,,Insert,177910755,0,B,8000,146900,G,
18.858484,,Cancel,177909947,,,-1000,,,
18.858848,,Insert,177910787,0,B,1000,146700,G,
18.860333,,Insert,177910843,0,A,1000,147200,G,
18.86046,,Cancel,177910755,,,-8000,,,
18.86051,,Cancel,177910787,,,-1000,,,
18.864642,,Insert,177910903,0,B,8000,146900,G,
18.864788,,Cancel,177910843,,,-1000,,,
18.86486,,Insert,177910919,0,B,1000,146700,G,
18.864885,,Insert,177910923,0,A,1000,147200,G,
18.867706,,Insert,177911023,0,B,8000,146900,G,
18.868447,,Cancel,177910923,,,-1000,,,
18.874025,,Insert,177911067,0,A,1000,147200,G,
18.874108,,Cancel,177910919,,,-1000,,,
18.874263,,Cancel,177911023,,,-8000,,,
18.894632,,Cancel,177910903,,,-8000,,,
18.894654,,Cancel,177908071,,,-1000,,,
18.900212,,Cancel,177910695,,,-2000,,,
18.901615,,Cancel,177910547,,,-1000,,,
18.901716,,Insert,177911959,0,A,8000,147100,G,
18.901745,,Insert,177911963,0,A,1000,147100,G,
18.901996,,Cancel,177902895,,,-1000,,,
18.950897,,Insert,177912927,0,B,2000,146700,G,
18.952132,,Cancel,177911963,,,-1000,,,
18.953743,,Insert,177912951,0,B,1000,146900,G,
18.953743,,Cancel,177911959,,,-8000,,,
18.964602,,Insert,177913199,0,B,8000,146900,G,
18.964802,,Cancel,177911067,,,-1000,,,
18.965479,,Insert,177913255,0,B,1000,146700,G,
18.966172,,Insert,177913267,0,A,1000,147200,G,
18.96863,,Cancel,177913255,,,-1000,,,
18.968654,,Insert,177913323,0,B,1000,117200,G,
18.976814,,Cancel,177913199,,,-8000,,,
18.97703,,Insert,177913451,0,A,8000,147100,G,
18.981274,,Insert,177913695,0,B,8000,146900,G,
18.981278,,Cancel,177913267,,,-1000,,,
18.981278,,Cancel,177913451,,,-8000,,,
18.981695,,Insert,177913731,0,B,1000,146700,G,
18.983765,,Insert,177913799,0,B,8000,146900,G,
18.984521,,Cancel,177909635,,,-8000,,,
18.984546,,Cancel,177909599,,,-1000,,,
18.98498,,Insert,177913931,0,B,8000,147000,G,
18.984987,,Insert,177913939,0,B,3000,146900,G,
18.984989,,Cancel,177905455,,,-3000,,,
18.985005,,Cancel,177909979,,,-3000,,,
18.985008,,Cancel,177913939,,,-3000,,,
18.985008,,Cancel,177913695,,,-8000,,,
18.985008,,Cancel,177913799,,,-8000,,,
18.985019,,Insert,177913951,0,B,1000,147000,G,
18.985114,,Insert,177913971,0,B,700,147000,G,
18.985141,,Cancel,177909915,,,-2000,,,
18.985402,,Cancel,177909971,,,-1000,,,
18.985526,,Insert,177914027,0,A,2000,148100,G,
18.985532,,Insert,177914031,0,B,1000,147000,G,
18.985557,,Insert,177914035,0,A,1000,147500,G,
18.985657,,Cancel,177910555,,,-1000,,,
18.985708,,Cancel,177910691,,,-400,,,
18.985715,,Insert,177914051,0,B,1000,147000,G,
18.985773,,Insert,177914071,0,A,400,147300,G,
18.985799,,Insert,177914075,0,B,1000,147000,G,
18.985851,,Cancel,177909959,,,-2000,,,
18.985851,,Insert,177914079,0,A,2000,181800,G,
18.987912,,Cancel,177914075,,,-1000,,,
18.987926,,Cancel,177913931,,,-8000,,,
18.987946,,Cancel,177914051,,,-1000,,,
18.988005,,Insert,177914247,0,A,1000,147300,G,
18.988203,,Cancel,177914031,,,-1000,,,
18.988283,,Insert,177914267,0,A,8000,147200,G,
18.988287,,Cancel,177914071,,,-400,,,
18.997077,Contender,Cancel,135,,,-10,,,
18.998313,Contender,Cancel,137,,,-10,,,
18.998362,Contender,Insert,138,1,B,10,146600,G,
18.998425,Contender,Insert,139,1,A,10,146800,G,
19.020637,,Cancel,177914267,,,-8000,,,
19.020701,,Insert,177914795,0,A,400,147200,G,
19.039543,,Insert,177915131,0,B,2000,147000,G,
19.039562,,Insert,177915135,0,B,1000,147000,G,
19.039619,,Insert,177915139,0,B,8000,147000,G,
19.039856,,Insert,177915159,0,B,1000,147000,G,
19.04005,,Cancel,177914795,,,-400,,,
19.040101,,Insert,177915175,0,A,400,147300,G,
19.047443,,Cancel,177915135,,,-1000,,,
19.078191,,Insert,177915743,0,B,1000,147000,G,
19.078659,,Cancel,177909595,,,-1000,,,
19.079252,,Cancel,7028188,,,-10000,,,
19.079252,,Cancel,7028189,,,-10000,,,
19.079252,,Insert,7028190,1,A,10000,147700,G,
19.079252,,Insert,7028191,1,B,10000,146500,G,
19.102423,,Insert,177916463,0,B,1000,145500,G,
19.123329,,Cancel,177915743,,,-1000,,,
19.123362,,Cancel,177915139,,,-8000,,,
19.123389,,Insert,177916659,0,A,1000,148700,G,
19.123585,,Insert,177916667,0,A,1000,147200,G,
19.123588,,Cancel,177915159,,,-1000,,,
19.123676,,Cancel,177916659,,,-1000,,,
19.123678,,Insert,177916679,0,A,400,147200,G,
19.123693,,Cancel,177915175,,,-400,,,
19.132425,,Insert,177916839,0,A,1000,148600,G,
19.143357,,Insert,177916903,0,B,1000,147000,G,
19.143688,,Insert,177916919,0,B,8000,147000,G,
19.143893,,Insert,177916931,0,B,1000,147000,G,
19.143938,,Cancel,177916839,,,-1000,,,
19.144052,,Cancel,177916679,,,-400,,,
19.144114,,Insert,177916939,0,A,400,147300,G,
19.192467,,Insert,177917399,0,A,1000,148700,G,
19.224117,,Cancel,177916903,,,-1000,,,
19.22414,,Cancel,177913323,,,-1000,,,
19.224244,,Cancel,177916919,,,-8000,,,
19.22425,,Insert,177917931,0,A,2000,147300,G,
19.224273,,Cancel,177916931,,,-1000,,,
19.224276,,Insert,177917939,0,B,1000,117300,G,
19.224354,,Insert,177917955,0,A,8000,147200,G,
19.224356,,Cancel,177915131,,,-2000,,,
19.224374,,Cancel,177913951,,,-1000,,,
19.224382,,Insert,177917971,0,A,1000,147200,G,
19.224394,,Cancel,177913971,,,-700,,,
19.224401,,Cancel,177917399,,,-1000,,,
19.224406,,Insert,177917991,0,A,1000,148600,G,
19.224469,,Insert,177918015,0,B,2000,146000,G,
19.224556,,Insert,177918047,0,A,400,147200,G,
19.224568,,Cancel,177916939,,,-400,,,
19.22466,,Cancel,177918047,,,-400,,,
19.225143,,Insert,177918155,0,A,1000,147200,G,
19.225656,,Cancel,177913731,,,-1000,,,
19.225673,,Insert,177918207,0,A,1000,147500,G,
19.229199,,Insert,177918319,0,A,1000,147200,G,
19.232373,,Insert,177918347,0,A,1000,147200,G,
19.232458,,Cancel,177914079,,,-2000,,,
19.232458,,Insert,177918355,0,A,2000,181700,G,
19.233596,,Cancel,177918347,,,-1000,,,
19.289922,,Cancel,177918207,,,-1000,,,
19.289947,,Cancel,177879031,,,-1000,,,
19.289954,,Insert,177918963,0,B,1000,146700,G,
19.289979,,Insert,177918967,0,A,1000,191400,G,
19.290894,,Insert,177918999,0,A,1000,147200,G,
19.290932,,Cancel,177918963,,,-1000,,,
19.290932,,Cancel,177918155,,,-1000,,,
19.290966,,Insert,177919007,0,A,400,147200,G,
19.291031,,Insert,177919019,0,A,1000,147100,G,
19.291054,,Cancel,177900759,,,-1000,,,
19.291056,,Cancel,177917931,,,-2000,,,
19.291056,,Cancel,177914247,,,-1000,,,
19.291067,,Insert,177919031,0,A,8000,147100,G,
19.291072,,Insert,177919035,0,A,3000,147400,G,
19.291089,,Insert,177919047,0,A,400,147100,G,
19.291093,,Insert,177919051,0,B,1000,102600,G,
19.291104,,Cancel,177919007,,,-400,,,
19.291107,,Cancel,177914035,,,-1000,,,
19.291133,,Cancel,177914027,,,-2000,,,
19.291244,,Cancel,177916463,,,-1000,,,
19.29218,,Insert,177919151,0,A,1000,147100,G,
19.29798,Contender,Cancel,139,,,-10,,,
19.298693,Contender,Insert,140,1,A,10,146900,G,
19.299093,,Cancel,177912951,,,-1000,,,
19.299383,,Insert,177919747,0,B,1000,146900,G,
19.300503,,Cancel,177918319,,,-1000,,,
19.300509,,Insert,177919827,0,A,2000,147200,G,
19.301774,,Cancel,177919747,,,-1000,,,
19.301873,,Cancel,177912927,,,-2000,,,
19.301891,,Cancel,177883587,,,-8000,,,
19.302025,,Insert,177920063,0,B,2000,146900,G,
19.302212,,Insert,177920091,0,A,1000,147100,G,
19.334463,,Insert,177920931,0,B,1000,145400,G,
19.338146,,Insert,177920971,0,B,1000,146900,G,
19.338166,,Insert,177920975,0,B,2000,146700,G,
19.338187,,Insert,177920979,0,B,8000,146900,G,
19.338216,,Insert,177920983,0,A,1000,147200,G,
19.338388,,Cancel,177919031,,,-8000,,,
19.338445,,Cancel,177919047,,,-400,,,
19.338499,,Insert,177921019,0,A,400,147200,G,
19.338923,,Cancel,177920971,,,-1000,,,
19.339002,,Insert,177921035,0,A,8000,147100,G,
19.33926,,Insert,177921051,0,B,1000,146900,G,
19.344602,,Cancel,177921035,,,-8000,,,
19.344626,,Cancel,177917939,,,-1000,,,
19.347781,,Cancel,177920091,,,-1000,,,
19.347808,,Insert,177921151,0,B,1000,117200,G,
19.347808,,Cancel,177908075,,,-1000,,,
19.347845,,Insert,177921159,0,B,8000,146900,G,
19.347867,,Cancel,177920931,,,-1000,,,
19.347869,,Insert,177921171,0,A,1000,176800,G,
19.347952,,Cancel,177918999,,,-1000,,,
19.347977,,Cancel,177919151,,,-1000,,,
19.348239,,Insert,177921215,0,B,1000,146700,G,
19.364652,,Insert,177921363,0,B,8000,146900,G,
19.391577,,Insert,177921719,0,B,20,142000,G,
19.400785,,Cancel,7028190,,,-10000,,,
19.400785,,Cancel,7028191,,,-10000,,,
19.400785,,Insert,7028192,1,A,10000,147600,G,
19.400785,,Insert,7028193,1,B,10000,146400,G,
19.40273,,Insert,177921827,0,A,1000,147200,G,
19.402767,,Cancel,177921215,,,-1000,,,
19.422081,,Cancel,177921827,,,-1000,,,
19.42211,,Cancel,177917955,,,-8000,,,
19.422115,,Insert,177922151,0,B,1000,146700,G,
19.422263,,Cancel,177921363,,,-8000,,,
19.422278,,Cancel,177919827,,,-2000,,,
19.422278,,Cancel,177920983,,,-1000,,,
19.423279,,Insert,177922259,0,B,8000,146900,G,
19.423291,,Insert,177922263,0,B,8000,147000,G,
19.423291,,Cancel,177919019,,,-1000,,,
19.423317,,Cancel,177922259,,,-8000,,,
19.423318,,Cancel,177921159,,,-8000,,,
19.423331,,Insert,177922275,0,A,2000,148100,G,
19.423331,,Cancel,177917971,,,-1000,,,
19.423331,,Insert,177922279,0,B,3000,146800,G,
19.423333,,Insert,177922287,0,B,710,147000,G,
19.42334,,Cancel,177918015,,,-2000,,,
19.423345,,Insert,177922291,0,A,1000,147200,G,
19.423381,,Insert,177922303,0,B,1000,147000,G,
19.423525,,Cancel,177919035,,,-3000,,,
19.423552,,Insert,177922343,0,B,1000,147000,G,
19.423638,,Insert,177922371,0,B,1000,147000,G,
19.423692,,Cancel,177922291,,,-1000,,,
19.423714,,Insert,177922395,0,B,1000,147000,G,
19.423761,,Insert,177922411,0,A,1000,147500,G,
19.423864,,Insert,177922435,0,B,1490,147000,G,
19.423895,,Cancel,177918355,,,-2000,,,
19.423895,,Insert,177922443,0,A,2000,181800,G,
19.423908,,Cancel,177921019,,,-400,,,
19.423968,,Insert,177922467,0,A,400,147300,G,
19.423971,,Cancel,177916667,,,-1000,,,
19.42399,,Insert,177922479,0,B,1000,146800,G,
19.424084,,Cancel,177909419,,,-1000,,,
19.424243,,Insert,177922611,0,A,1000,147300,G,
19.424379,,Cancel,177917991,,,-1000,,,
19.430218,,Insert,4054161,0,B,1430,147200,F,
19.430218,,Cancel,177922611,,,-1000,,,
19.430256,,Insert,177923439,0,B,1000,147100,G,
19.430275,,Insert,177923447,0,B,1000,147000,G,
19.430323,,Cancel,177899671,,,-1000,,,
19.430338,,Cancel,177905467,,,-2000,,,
19.430338,,Insert,177923459,0,B,2000,113100,G,
19.430349,,Cancel,177899687,,,-2000,,,
19.430821,,Insert,177923499,0,B,1000,147100,G,
19.430879,,Cancel,177922467,,,-400,,,
19.431323,,Insert,177923575,0,B,1000,146800,G,
19.431328,,Insert,177923579,0,B,710,147100,G,
19.431362,,Cancel,177923439,,,-1000,,,
19.433532,,Insert,177923731,0,B,8000,147100,G,
19.440606,,Cancel,177923731,,,-8000,,,
19.440627,,Cancel,177923579,,,-710,,,
19.441495,,Cancel,177922479,,,-1000,,,
19.441707,,Insert,177924923,0,B,8000,147100,G,
19.44171,,Insert,177924927,0,B,700,147100,G,
19.441983,,Cancel,177924927,,,-700,,,
19.442079,,Insert,177924935,0,B,1000,146800,G,
19.446496,,Insert,177925007,0,B,1000,147100,G,
19.462419,,Insert,177925223,0,B,1000,145500,G,
19.462933,,Insert,177925239,0,B,700,147100,G,
19.462997,,Insert,177925247,0,A,400,147300,G,
19.48103,Contender,Cancel,138,,,-10,,,
19.481198,Contender,Insert,141,1,B,10,146800,G,
19.492296,,Cancel,177922395,,,-1000,,,
19.492415,,Cancel,177925223,,,-1000,,,
19.492478,,Insert,177926163,0,B,1000,145600,G,
19.497345,,Insert,177926271,0,A,1000,148700,G,
19.527311,,Cancel,177925239,,,-700,,,
19.527444,,Cancel,177924923,,,-8000,,,
19.527469,,Cancel,177923499,,,-1000,,,
19.52775,,Insert,177926903,0,A,400,147200,G,
19.527763,,Cancel,177925247,,,-400,,,
19.528176,,Cancel,177924935,,,-1000,,,
19.546867,,Insert,177927147,0,B,1000,146800,G,
19.54689,,Cancel,177919051,,,-1000,,,
19.54689,,Cancel,177918967,,,-1000,,,
19.546898,,Cancel,177909659,,,-1000,,,
19.546923,,Insert,177927151,0,B,1000,102700,G,
19.546948,,Insert,177927155,0,A,1000,191600,G,
19.547162,,Cancel,177927147,,,-1000,,,
19.54834,,Cancel,177925007,,,-1000,,,
19.548434,,Insert,177927227,0,B,1000,147000,G,
19.548436,,Insert,177927235,0,B,2000,146100,G,
19.548467,,Insert,177927239,0,B,1000,147000,G,
19.548496,,Cancel,177926903,,,-400,,,
19.548548,,Insert,177927259,0,B,1000,146400,G,
19.548561,,Insert,177927267,0,A,400,147300,G,
19.548647,,Cancel,177923459,,,-2000,,,
19.548647,,Insert,177927283,0,B,2000,113000,G,
19.56588,,Insert,177928119,0,B,8000,147100,G,
19.56588,,Insert,177928123,0,B,8000,147000,G,
19.565903,,Cancel,177928123,,,-8000,,,
19.56591,,Insert,177928127,0,B,3000,146900,G,
19.565921,,Cancel,177922279,,,-3000,,,
19.565958,,Cancel,177927283,,,-2000,,,
19.565958,,Insert,177928135,0,B,2000,113100,G,
19.565965,,Cancel,177927259,,,-1000,,,
19.56599,,Cancel,177927235,,,-2000,,,
19.566409,,Insert,177928171,0,B,1000,146800,G,
19.56979,,Cancel,177927239,,,-1000,,,
19.574161,,Cancel,177928119,,,-8000,,,
19.574192,,Cancel,177928171,,,-1000,,,
19.574225,,Insert,177928375,0,A,400,147200,G,
19.574235,,Insert,177928379,0,B,2000,146100,G,
19.574239,,Cancel,177927267,,,-400,,,
19.57429,,Cancel,177928375,,,-400,,,
19.574327,,Insert,177928387,0,B,1000,146800,G,
19.574438,,Insert,177928391,0,B,1000,147000,G,
19.57447,,Insert,177928395,0,B,1000,146400,G,
19.574606,,Cancel,177928135,,,-2000,,,
19.574606,,Insert,177928399,0,B,2000,113000,G,
19.574624,,Cancel,177928387,,,-1000,,,
19.594495,,Cancel,177928391,,,-1000,,,
19.598727,,Insert,177928751,0,B,8000,147100,G,
19.598735,,Cancel,177927227,,,-1000,,,
19.598742,,Insert,177928755,0,B,8000,147000,G,
19.59875,,Cancel,177921171,,,-1000,,,
19.598753,,Cancel,177928755,,,-8000,,,
19.598793,,Insert,177928763,0,A,400,147300,G,
19.5988,,Cancel,177928395,,,-1000,,,
19.598808,,Cancel,177928399,,,-2000,,,
19.598808,,Insert,177928771,0,B,2000,113100,G,
19.598817,,Insert,177928775,0,A,1000,176900,G,
19.598846,,Cancel,177928379,,,-2000,,,
19.598868,,Cancel,177921151,,,-1000,,,
19.599001,,Insert,177928787,0,B,1000,147100,G,
19.599025,,Insert,177928795,0,B,1000,117400,G,
19.599053,,Insert,177928799,0,B,1000,146800,G,
19.599199,,Insert,177928807,0,B,1000,147100,G,
19.690213,,Cancel,177928799,,,-1000,,,
19.690889,,Insert,177930171,0,B,1000,146800,G,
19.69101,,Cancel,177906819,,,-1000,,,
19.691038,,Insert,177930195,0,A,2000,147400,G,
19.691415,,Cancel,177799267,,,-1000,,,
19.691415,,Insert,177930199,0,B,1000,146600,G,
19.691826,,Cancel,177928751,,,-8000,,,
19.691852,,Insert,177930207,0,B,700,147100,G,
19.692202,,Cancel,177930207,,,-700,,,
19.697829,,Insert,177930287,0,B,700,147100,G,
19.697829,,Insert,177930291,0,B,8000,147100,G,
19.699103,,Cancel,7028192,,,-10000,,,
19.699103,,Cancel,7028193,,,-10000,,,
19.699103,,Insert,7028194,1,A,10000,147800,G,
19.699103,,Insert,7028195,1,B,10000,146600,G,
19.703078,,Cancel,177930287,,,-700,,,
19.708073,,Insert,177930435,0,A,1000,147400,G,
19.713907,,Cancel,177930291,,,-8000,,,
19.713934,,Cancel,177928807,,,-1000,,,
19.713971,,Cancel,177930171,,,-1000,,,
19.71952,,Insert,177930535,0,A,1000,147300,G,
19.76309,,Cancel,177930535,,,-1000,,,
19.767042,,Insert,177930903,0,A,1000,147300,G,
19.795315,,Cancel,177930903,,,-1000,,,
19.912318,,Insert,177933307,0,A,1000,152100,G,
